mutant, status
4544, SURVIVED
4552, SURVIVED
4553, SURVIVED
8314, SURVIVED
8330, SURVIVED
8336, SURVIVED
8339, SURVIVED
8412, SURVIVED
8415, SURVIVED
8416, SURVIVED
8418, SURVIVED
8419, SURVIVED
8433, SURVIVED
8439, SURVIVED
8459, SURVIVED
8460, SURVIVED
8461, SURVIVED
8515, SURVIVED
8520, SURVIVED
8521, SURVIVED
8522, SURVIVED
8526, SURVIVED
9062, SURVIVED
9067, SURVIVED
9075, SURVIVED
9076, SURVIVED
9080, SURVIVED
9082, INIT_DB_FAIL
9083, INIT_DB_FAIL
9084, SURVIVED
9095, SURVIVED
24881, SURVIVED
24882, SURVIVED
24883, SURVIVED
24884, SURVIVED
24885, SURVIVED
24886, SURVIVED
24887, SURVIVED
24888, SURVIVED
24889, SURVIVED
24890, SURVIVED
24891, SURVIVED
24892, SURVIVED
24893, SURVIVED
24894, SURVIVED
24895, SURVIVED
24896, SURVIVED
24897, SURVIVED
24898, SURVIVED
24899, SURVIVED
24900, SURVIVED
24901, SURVIVED
24902, SURVIVED
24903, SURVIVED
24904, SURVIVED
24905, SURVIVED
24906, SURVIVED
24907, SURVIVED
24908, SURVIVED
24909, SURVIVED
24910, SURVIVED
24911, SURVIVED
24912, SURVIVED
24913, SURVIVED
24914, SURVIVED
24915, SURVIVED
24916, SURVIVED
24917, SURVIVED
24918, SURVIVED
26319, SURVIVED
26320, SURVIVED
26321, SURVIVED
26322, SURVIVED
26323, SURVIVED
26324, SURVIVED
26325, SURVIVED
26326, SURVIVED
